makespan,tensor(1811.)
optimal,False

,task 0 start time,task 1 start time,task 2 start time,task 3 start time,task 4 start time,task 5 start time,task 6 start time,task 7 start time,task 8 start time,task 9 start time,task 10 start time,task 11 start time,task 12 start time,task 13 start time,task 14 start time,task 15 start time,task 16 start time,task 17 start time,task 18 start time,task 19 start time
job 0,91.0,278.0,337.0,432.0,440.0,491.0,644.0,741.0,861.0,923.0,927.0,1058.0,1143.0,1196.0,1280.0,1470.0,1477.0,1542.0,1611.0,1618.0
job 1,0.0,27.0,419.0,454.0,474.0,595.0,717.0,775.0,817.0,1058.0,1145.0,1245.0,1313.0,1335.0,1367.0,1474.0,1477.0,1492.0,1558.0,1621.0
job 2,0.0,127.0,206.0,214.0,347.0,421.0,498.0,752.0,806.0,852.0,893.0,966.0,1033.0,1058.0,1145.0,1237.0,1335.0,1412.0,1500.0,1581.0
job 3,206.0,220.0,416.0,567.0,624.0,722.0,848.0,986.0,992.0,1003.0,1004.0,1012.0,1023.0,1120.0,1176.0,1272.0,1495.0,1628.0,1751.0,1792.0
job 4,0.0,318.0,437.0,511.0,624.0,717.0,758.0,881.0,951.0,992.0,1003.0,1092.0,1102.0,1196.0,1253.0,1388.0,1394.0,1663.0,1752.0,1779.0
job 5,0.0,42.0,72.0,165.0,171.0,218.0,356.0,369.0,480.0,540.0,619.0,722.0,762.0,943.0,1008.0,1092.0,1272.0,1340.0,1643.0,1739.0
job 6,0.0,23.0,105.0,211.0,324.0,353.0,408.0,498.0,552.0,567.0,637.0,1193.0,1294.0,1417.0,1444.0,1531.0,1534.0,1628.0,1663.0,1751.0
job 7,0.0,91.0,97.0,174.0,219.0,221.0,267.0,328.0,416.0,481.0,572.0,666.0,741.0,799.0,977.0,981.0,1253.0,1292.0,1371.0,1388.0
job 8,0.0,37.0,79.0,199.0,279.0,356.0,424.0,511.0,568.0,641.0,738.0,799.0,869.0,909.0,951.0,1335.0,1446.0,1527.0,1609.0,1613.0
job 9,94.0,256.0,303.0,411.0,434.0,453.0,533.0,543.0,641.0,819.0,887.0,991.0,1072.0,1188.0,1237.0,1356.0,1514.0,1611.0,1668.0,1727.0
job 10,87.0,142.0,312.0,386.0,424.0,500.0,569.0,595.0,697.0,817.0,1003.0,1092.0,1105.0,1189.0,1279.0,1370.0,1444.0,1465.0,1470.0,1724.0
job 11,272.0,324.0,407.0,458.0,548.0,720.0,879.0,1162.0,1229.0,1244.0,1335.0,1412.0,1443.0,1495.0,1580.0,1581.0,1634.0,1671.0,1752.0,1766.0
job 12,0.0,41.0,70.0,142.0,454.0,553.0,572.0,634.0,732.0,752.0,760.0,811.0,848.0,964.0,1139.0,1185.0,1188.0,1505.0,1609.0,1686.0
job 13,0.0,41.0,131.0,211.0,278.0,338.0,347.0,526.0,684.0,760.0,835.0,899.0,1104.0,1335.0,1356.0,1417.0,1531.0,1554.0,1621.0,1686.0
job 14,33.0,105.0,236.0,318.0,548.0,580.0,665.0,811.0,926.0,977.0,1120.0,1153.0,1279.0,1291.0,1354.0,1362.0,1438.0,1511.0,1585.0,1727.0
job 15,0.0,214.0,272.0,297.0,387.0,408.0,441.0,492.0,507.0,580.0,665.0,1038.0,1229.0,1254.0,1354.0,1371.0,1425.0,1514.0,1597.0,1713.0
job 16,0.0,89.0,133.0,218.0,303.0,359.0,411.0,458.0,500.0,806.0,869.0,943.0,1011.0,1058.0,1170.0,1394.0,1532.0,1587.0,1647.0,1713.0
job 17,23.0,53.0,79.0,148.0,157.0,490.0,647.0,720.0,759.0,847.0,966.0,1038.0,1132.0,1192.0,1200.0,1233.0,1428.0,1527.0,1548.0,1567.0
job 18,0.0,80.0,290.0,369.0,407.0,434.0,490.0,619.0,663.0,693.0,705.0,714.0,840.0,912.0,1041.0,1132.0,1192.0,1207.0,1242.0,1492.0
job 19,0.0,87.0,174.0,199.0,313.0,339.0,609.0,666.0,698.0,775.0,861.0,915.0,1074.0,1102.0,1185.0,1370.0,1511.0,1587.0,1643.0,1667.0
