makespan,tensor(1645.)
optimal,False

,task 0 start time,task 1 start time,task 2 start time,task 3 start time,task 4 start time,task 5 start time,task 6 start time,task 7 start time,task 8 start time,task 9 start time,task 10 start time,task 11 start time,task 12 start time,task 13 start time,task 14 start time,task 15 start time,task 16 start time,task 17 start time,task 18 start time,task 19 start time
job 0,7.0,104.0,201.0,263.0,317.0,344.0,390.0,440.0,515.0,725.0,806.0,893.0,899.0,925.0,1021.0,1041.0,1094.0,1140.0,1220.0,1334.0
job 1,0.0,7.0,103.0,201.0,390.0,478.0,493.0,513.0,910.0,941.0,1025.0,1027.0,1119.0,1184.0,1227.0,1314.0,1337.0,1432.0,1541.0,1562.0
job 2,0.0,36.0,166.0,221.0,300.0,459.0,670.0,719.0,814.0,906.0,1014.0,1078.0,1136.0,1232.0,1319.0,1395.0,1411.0,1432.0,1472.0,1571.0
job 3,0.0,78.0,308.0,389.0,467.0,491.0,612.0,686.0,745.0,759.0,837.0,894.0,923.0,959.0,1099.0,1196.0,1247.0,1263.0,1347.0,1388.0
job 4,23.0,149.0,226.0,319.0,324.0,515.0,560.0,627.0,679.0,790.0,906.0,1041.0,1133.0,1218.0,1338.0,1436.0,1495.0,1520.0,1530.0,1619.0
job 5,0.0,36.0,39.0,77.0,207.0,304.0,344.0,382.0,450.0,459.0,724.0,766.0,1050.0,1118.0,1206.0,1274.0,1336.0,1492.0,1495.0,1588.0
job 6,128.0,225.0,339.0,352.0,415.0,546.0,565.0,641.0,815.0,874.0,959.0,1114.0,1157.0,1221.0,1270.0,1291.0,1347.0,1417.0,1512.0,1547.0
job 7,0.0,85.0,103.0,174.0,286.0,352.0,627.0,670.0,701.0,753.0,788.0,846.0,888.0,984.0,1093.0,1204.0,1273.0,1436.0,1495.0,1550.0
job 8,0.0,60.0,77.0,83.0,123.0,263.0,434.0,515.0,619.0,689.0,725.0,899.0,967.0,1014.0,1023.0,1119.0,1206.0,1277.0,1334.0,1458.0
job 9,0.0,85.0,94.0,166.0,226.0,443.0,586.0,666.0,754.0,846.0,847.0,894.0,1003.0,1047.0,1136.0,1208.0,1326.0,1495.0,1512.0,1552.0
job 10,0.0,224.0,351.0,478.0,561.0,657.0,701.0,745.0,834.0,924.0,988.0,1041.0,1094.0,1123.0,1213.0,1256.0,1270.0,1362.0,1441.0,1506.0
job 11,0.0,21.0,175.0,238.0,299.0,421.0,469.0,479.0,561.0,616.0,803.0,1078.0,1191.0,1249.0,1336.0,1441.0,1530.0,1594.0,1631.0,1633.0
job 12,0.0,135.0,231.0,263.0,339.0,376.0,469.0,549.0,560.0,592.0,642.0,770.0,803.0,818.0,825.0,1119.0,1256.0,1341.0,1399.0,1538.0
job 13,0.0,51.0,74.0,78.0,149.0,211.0,256.0,341.0,395.0,464.0,581.0,606.0,680.0,769.0,846.0,941.0,982.0,1215.0,1256.0,1323.0
job 14,101.0,114.0,116.0,179.0,326.0,493.0,582.0,603.0,674.0,770.0,779.0,945.0,1028.0,1064.0,1092.0,1125.0,1204.0,1291.0,1326.0,1347.0
job 15,483.0,575.0,641.0,710.0,724.0,736.0,743.0,769.0,825.0,910.0,924.0,967.0,1038.0,1093.0,1167.0,1221.0,1338.0,1354.0,1457.0,1562.0
job 16,51.0,84.0,128.0,179.0,263.0,326.0,421.0,515.0,521.0,657.0,724.0,815.0,962.0,1140.0,1257.0,1333.0,1412.0,1429.0,1453.0,1566.0
job 17,380.0,443.0,456.0,479.0,510.0,569.0,779.0,806.0,833.0,914.0,1027.0,1184.0,1244.0,1347.0,1411.0,1469.0,1506.0,1566.0,1605.0,1619.0
job 18,0.0,39.0,103.0,238.0,352.0,456.0,519.0,542.0,760.0,856.0,954.0,960.0,1123.0,1220.0,1227.0,1309.0,1321.0,1429.0,1525.0,1575.0
job 19,0.0,74.0,111.0,145.0,175.0,256.0,308.0,389.0,494.0,543.0,759.0,847.0,874.0,896.0,945.0,951.0,1025.0,1114.0,1521.0,1562.0
