makespan,1982.0
optimal,unknown

,task 0 start time,task 1 start time,task 2 start time,task 3 start time,task 4 start time,task 5 start time,task 6 start time,task 7 start time,task 8 start time,task 9 start time,task 10 start time,task 11 start time,task 12 start time,task 13 start time,task 14 start time,task 15 start time,task 16 start time,task 17 start time,task 18 start time,task 19 start time
job 0,9.0,83.0,116.0,200.0,335.0,396.0,428.0,491.0,569.0,874.0,961.0,1160.0,1223.0,1280.0,1323.0,1371.0,1640.0,1646.0,1657.0,1711.0
job 1,168.0,262.0,492.0,576.0,602.0,746.0,765.0,817.0,836.0,924.0,1004.0,1083.0,1125.0,1128.0,1335.0,1379.0,1551.0,1662.0,1722.0,1806.0
job 2,0.0,3.0,93.0,146.0,161.0,298.0,335.0,421.0,491.0,656.0,734.0,777.0,822.0,865.0,907.0,1004.0,1348.0,1502.0,1563.0,1602.0
job 3,0.0,17.0,77.0,116.0,138.0,154.0,168.0,286.0,425.0,511.0,521.0,528.0,564.0,742.0,788.0,914.0,1004.0,1065.0,1150.0,1182.0
job 4,0.0,15.0,109.0,120.0,241.0,346.0,575.0,669.0,681.0,710.0,779.0,857.0,907.0,994.0,1068.0,1304.0,1355.0,1408.0,1519.0,1608.0
job 5,57.0,144.0,226.0,346.0,396.0,457.0,583.0,765.0,928.0,1014.0,1038.0,1108.0,1170.0,1191.0,1200.0,1271.0,1331.0,1381.0,1426.0,1465.0
job 6,103.0,141.0,256.0,346.0,511.0,608.0,645.0,694.0,809.0,921.0,1004.0,1108.0,1205.0,1369.0,1440.0,1462.0,1494.0,1578.0,1606.0,1729.0
job 7,45.0,83.0,297.0,369.0,579.0,835.0,966.0,1068.0,1134.0,1220.0,1304.0,1389.0,1488.0,1540.0,1596.0,1644.0,1661.0,1698.0,1805.0,1883.0
job 8,120.0,245.0,443.0,534.0,692.0,786.0,817.0,855.0,967.0,1038.0,1134.0,1228.0,1289.0,1345.0,1472.0,1551.0,1661.0,1808.0,1824.0,1939.0
job 9,0.0,80.0,188.0,319.0,339.0,358.0,402.0,513.0,575.0,681.0,900.0,991.0,1090.0,1179.0,1223.0,1389.0,1454.0,1572.0,1601.0,1635.0
job 10,0.0,16.0,167.0,300.0,353.0,495.0,669.0,739.0,820.0,896.0,974.0,1073.0,1290.0,1364.0,1462.0,1488.0,1644.0,1662.0,1760.0,1781.0
job 11,0.0,2.0,57.0,154.0,192.0,289.0,366.0,628.0,709.0,710.0,786.0,904.0,984.0,1288.0,1379.0,1409.0,1582.0,1698.0,1817.0,1894.0
job 12,0.0,201.0,291.0,362.0,576.0,709.0,746.0,794.0,811.0,867.0,870.0,1057.0,1065.0,1106.0,1200.0,1367.0,1369.0,1490.0,1557.0,1824.0
job 13,87.0,138.0,233.0,323.0,596.0,659.0,888.0,1029.0,1150.0,1280.0,1381.0,1472.0,1479.0,1516.0,1578.0,1722.0,1742.0,1805.0,1898.0,1939.0
job 14,0.0,45.0,126.0,262.0,362.0,534.0,715.0,785.0,822.0,940.0,1021.0,1106.0,1157.0,1307.0,1453.0,1540.0,1620.0,1711.0,1808.0,1898.0
job 15,137.0,188.0,216.0,308.0,372.0,425.0,495.0,629.0,671.0,794.0,898.0,969.0,1065.0,1157.0,1255.0,1273.0,1345.0,1349.0,1530.0,1606.0
job 16,15.0,142.0,161.0,274.0,289.0,376.0,474.0,513.0,562.0,591.0,632.0,811.0,920.0,940.0,1131.0,1160.0,1264.0,1331.0,1440.0,1456.0
job 17,0.0,17.0,52.0,58.0,141.0,231.0,413.0,608.0,628.0,788.0,896.0,984.0,1199.0,1400.0,1557.0,1608.0,1695.0,1712.0,1870.0,1955.0
job 18,0.0,52.0,109.0,200.0,226.0,274.0,291.0,428.0,471.0,613.0,692.0,827.0,920.0,924.0,974.0,1014.0,1064.0,1220.0,1307.0,1409.0
job 19,139.0,233.0,376.0,425.0,474.0,598.0,694.0,709.0,779.0,865.0,910.0,960.0,1066.0,1164.0,1488.0,1530.0,1657.0,1723.0,1729.0,1806.0
