makespan,tensor(1682.)
optimal,False

,task 0 start time,task 1 start time,task 2 start time,task 3 start time,task 4 start time,task 5 start time,task 6 start time,task 7 start time,task 8 start time,task 9 start time,task 10 start time,task 11 start time,task 12 start time,task 13 start time,task 14 start time,task 15 start time,task 16 start time,task 17 start time,task 18 start time,task 19 start time
job 0,0.0,132.0,200.0,272.0,352.0,391.0,425.0,445.0,450.0,494.0,551.0,710.0,759.0,856.0,927.0,973.0,1007.0,1379.0,1424.0,1451.0
job 1,0.0,69.0,262.0,285.0,368.0,383.0,438.0,529.0,622.0,710.0,1005.0,1124.0,1212.0,1244.0,1283.0,1326.0,1349.0,1386.0,1446.0,1511.0
job 2,151.0,252.0,285.0,329.0,419.0,429.0,475.0,533.0,658.0,700.0,797.0,894.0,982.0,1060.0,1096.0,1194.0,1257.0,1329.0,1376.0,1383.0
job 3,0.0,13.0,91.0,102.0,243.0,321.0,365.0,391.0,416.0,494.0,533.0,595.0,612.0,658.0,684.0,686.0,712.0,778.0,806.0,1349.0
job 4,0.0,7.0,53.0,328.0,389.0,472.0,561.0,598.0,607.0,683.0,745.0,806.0,953.0,1013.0,1025.0,1354.0,1430.0,1522.0,1564.0,1569.0
job 5,0.0,91.0,262.0,292.0,438.0,514.0,574.0,643.0,683.0,743.0,837.0,850.0,891.0,938.0,1097.0,1156.0,1246.0,1341.0,1548.0,1566.0
job 6,0.0,72.0,202.0,216.0,314.0,365.0,410.0,443.0,856.0,924.0,971.0,1025.0,1067.0,1112.0,1138.0,1326.0,1406.0,1510.0,1516.0,1606.0
job 7,22.0,164.0,443.0,684.0,724.0,730.0,751.0,823.0,946.0,1156.0,1206.0,1257.0,1283.0,1315.0,1380.0,1453.0,1484.0,1503.0,1548.0,1604.0
job 8,0.0,92.0,155.0,204.0,308.0,475.0,490.0,593.0,729.0,778.0,850.0,931.0,978.0,1113.0,1185.0,1221.0,1252.0,1326.0,1531.0,1581.0
job 9,0.0,69.0,151.0,212.0,292.0,432.0,514.0,577.0,643.0,662.0,930.0,1025.0,1182.0,1294.0,1322.0,1406.0,1461.0,1517.0,1566.0,1659.0
job 10,12.0,45.0,136.0,208.0,530.0,608.0,639.0,705.0,745.0,837.0,894.0,1009.0,1096.0,1113.0,1219.0,1306.0,1383.0,1473.0,1560.0,1621.0
job 11,0.0,51.0,152.0,262.0,328.0,494.0,572.0,622.0,827.0,950.0,1009.0,1023.0,1068.0,1127.0,1190.0,1274.0,1335.0,1339.0,1418.0,1564.0
job 12,0.0,155.0,217.0,252.0,445.0,503.0,570.0,593.0,658.0,736.0,823.0,850.0,913.0,1007.0,1079.0,1136.0,1170.0,1339.0,1437.0,1531.0
job 13,0.0,97.0,174.0,268.0,317.0,429.0,485.0,522.0,525.0,529.0,608.0,635.0,679.0,745.0,837.0,1033.0,1127.0,1206.0,1339.0,1462.0
job 14,94.0,146.0,200.0,272.0,292.0,352.0,389.0,473.0,546.0,632.0,747.0,837.0,881.0,953.0,1024.0,1108.0,1136.0,1237.0,1338.0,1571.0
job 15,0.0,72.0,97.0,174.0,254.0,478.0,521.0,626.0,722.0,1016.0,1067.0,1156.0,1292.0,1335.0,1380.0,1436.0,1473.0,1568.0,1621.0,1653.0
job 16,0.0,45.0,174.0,268.0,369.0,505.0,595.0,692.0,729.0,797.0,871.0,931.0,946.0,980.0,1074.0,1212.0,1274.0,1437.0,1532.0,1632.0
job 17,0.0,174.0,270.0,289.0,419.0,607.0,677.0,766.0,850.0,912.0,919.0,938.0,982.0,1025.0,1079.0,1138.0,1190.0,1283.0,1338.0,1532.0
job 18,0.0,95.0,351.0,395.0,724.0,839.0,887.0,1023.0,1068.0,1089.0,1184.0,1194.0,1245.0,1283.0,1306.0,1393.0,1453.0,1516.0,1569.0,1621.0
job 19,95.0,132.0,216.0,317.0,395.0,425.0,521.0,606.0,700.0,745.0,782.0,860.0,926.0,952.0,1023.0,1096.0,1145.0,1252.0,1606.0,1637.0
