makespan,2053.0
optimal,unknown

,task 0 start time,task 1 start time,task 2 start time,task 3 start time,task 4 start time,task 5 start time,task 6 start time,task 7 start time,task 8 start time,task 9 start time,task 10 start time,task 11 start time,task 12 start time,task 13 start time,task 14 start time,task 15 start time,task 16 start time,task 17 start time,task 18 start time,task 19 start time
job 0,0.0,128.0,287.0,404.0,464.0,521.0,687.0,809.0,818.0,907.0,1034.0,1095.0,1224.0,1248.0,1290.0,1383.0,1395.0,1464.0,1605.0,1733.0
job 1,30.0,118.0,169.0,264.0,330.0,461.0,655.0,738.0,759.0,863.0,962.0,1060.0,1273.0,1350.0,1372.0,1398.0,1417.0,1522.0,1616.0,1668.0
job 2,96.0,243.0,305.0,312.0,377.0,452.0,651.0,744.0,877.0,1008.0,1034.0,1113.0,1160.0,1377.0,1517.0,1605.0,1747.0,1854.0,1905.0,1928.0
job 3,0.0,12.0,89.0,100.0,204.0,227.0,298.0,329.0,378.0,529.0,584.0,632.0,716.0,809.0,829.0,1043.0,1061.0,1108.0,1238.0,1389.0
job 4,12.0,61.0,63.0,89.0,118.0,244.0,335.0,340.0,410.0,450.0,592.0,687.0,727.0,739.0,961.0,1049.0,1154.0,1235.0,1298.0,1311.0
job 5,0.0,3.0,67.0,197.0,345.0,445.0,515.0,561.0,569.0,628.0,739.0,807.0,843.0,856.0,1037.0,1212.0,1214.0,1255.0,1257.0,1322.0
job 6,75.0,106.0,167.0,298.0,417.0,496.0,628.0,651.0,716.0,789.0,794.0,851.0,869.0,878.0,1075.0,1160.0,1294.0,1397.0,1471.0,1611.0
job 7,46.0,176.0,399.0,540.0,562.0,721.0,763.0,829.0,855.0,962.0,1163.0,1228.0,1522.0,1570.0,1649.0,1728.0,1740.0,1849.0,1927.0,1988.0
job 8,196.0,364.0,440.0,529.0,620.0,655.0,687.0,857.0,939.0,1095.0,1350.0,1389.0,1452.0,1517.0,1576.0,1657.0,1872.0,1928.0,2010.0,2050.0
job 9,270.0,364.0,461.0,534.0,738.0,800.0,829.0,890.0,976.0,1153.0,1260.0,1320.0,1396.0,1414.0,1485.0,1623.0,1625.0,1720.0,1800.0,1872.0
job 10,89.0,119.0,302.0,340.0,368.0,625.0,749.0,1031.0,1043.0,1244.0,1406.0,1505.0,1540.0,1649.0,1657.0,1666.0,1684.0,1729.0,1785.0,1803.0
job 11,0.0,96.0,164.0,167.0,233.0,390.0,464.0,495.0,546.0,748.0,878.0,961.0,999.0,1138.0,1196.0,1319.0,1377.0,1406.0,1452.0,1479.0
job 12,238.0,317.0,412.0,534.0,628.0,697.0,789.0,857.0,899.0,1045.0,1130.0,1356.0,1449.0,1485.0,1683.0,1729.0,1764.0,1832.0,1905.0,1952.0
job 13,205.0,312.0,365.0,558.0,744.0,939.0,1185.0,1318.0,1319.0,1396.0,1471.0,1558.0,1648.0,1810.0,1847.0,1849.0,1873.0,1879.0,1935.0,2032.0
job 14,0.0,60.0,139.0,216.0,378.0,559.0,824.0,869.0,946.0,1108.0,1214.0,1294.0,1466.0,1570.0,1611.0,1623.0,1728.0,1818.0,1873.0,1952.0
job 15,0.0,36.0,39.0,113.0,155.0,202.0,295.0,380.0,469.0,561.0,671.0,720.0,770.0,843.0,976.0,1008.0,1110.0,1196.0,1231.0,1260.0
job 16,0.0,15.0,46.0,61.0,129.0,169.0,195.0,217.0,280.0,383.0,390.0,406.0,484.0,551.0,592.0,671.0,674.0,704.0,800.0,847.0
job 17,138.0,325.0,459.0,521.0,562.0,591.0,809.0,877.0,939.0,1130.0,1185.0,1194.0,1231.0,1320.0,1397.0,1407.0,1465.0,1598.0,1678.0,1687.0
job 18,0.0,39.0,52.0,155.0,196.0,233.0,282.0,345.0,383.0,417.0,455.0,700.0,840.0,947.0,1045.0,1138.0,1154.0,1175.0,1257.0,1320.0
job 19,113.0,176.0,243.0,282.0,338.0,363.0,405.0,459.0,551.0,628.0,679.0,749.0,1049.0,1061.0,1092.0,1160.0,1452.0,1466.0,1522.0,1655.0
