makespan,tensor(1643.)
optimal,False

,task 0 start time,task 1 start time,task 2 start time,task 3 start time,task 4 start time,task 5 start time,task 6 start time,task 7 start time,task 8 start time,task 9 start time,task 10 start time,task 11 start time,task 12 start time,task 13 start time,task 14 start time,task 15 start time,task 16 start time,task 17 start time,task 18 start time,task 19 start time
job 0,0.0,109.0,203.0,298.0,431.0,453.0,475.0,648.0,671.0,758.0,877.0,916.0,990.0,1040.0,1110.0,1271.0,1364.0,1441.0,1448.0,1558.0
job 1,0.0,35.0,69.0,191.0,250.0,252.0,257.0,298.0,492.0,560.0,569.0,641.0,921.0,1017.0,1075.0,1103.0,1195.0,1292.0,1485.0,1584.0
job 2,0.0,66.0,109.0,300.0,352.0,378.0,510.0,579.0,582.0,699.0,769.0,848.0,979.0,1065.0,1123.0,1203.0,1227.0,1290.0,1341.0,1465.0
job 3,103.0,137.0,170.0,182.0,228.0,306.0,375.0,378.0,520.0,579.0,768.0,828.0,887.0,928.0,955.0,1038.0,1123.0,1229.0,1298.0,1370.0
job 4,52.0,129.0,201.0,425.0,510.0,577.0,669.0,754.0,795.0,877.0,926.0,1007.0,1103.0,1121.0,1203.0,1288.0,1386.0,1480.0,1485.0,1535.0
job 5,0.0,57.0,122.0,157.0,266.0,332.0,351.0,524.0,586.0,674.0,768.0,769.0,798.0,899.0,986.0,1079.0,1400.0,1457.0,1533.0,1625.0
job 6,0.0,52.0,125.0,194.0,242.0,458.0,549.0,618.0,673.0,754.0,865.0,965.0,1017.0,1149.0,1220.0,1270.0,1298.0,1525.0,1533.0,1565.0
job 7,1.0,19.0,125.0,165.0,299.0,430.0,489.0,560.0,644.0,706.0,707.0,849.0,948.0,1078.0,1149.0,1198.0,1288.0,1352.0,1528.0,1607.0
job 8,0.0,95.0,168.0,226.0,299.0,369.0,430.0,478.0,520.0,730.0,817.0,893.0,1017.0,1065.0,1083.0,1200.0,1370.0,1448.0,1531.0,1552.0
job 9,0.0,57.0,226.0,241.0,302.0,335.0,423.0,494.0,524.0,575.0,656.0,774.0,847.0,865.0,927.0,1007.0,1221.0,1267.0,1447.0,1528.0
job 10,0.0,94.0,170.0,266.0,337.0,425.0,478.0,696.0,774.0,882.0,974.0,1057.0,1075.0,1131.0,1220.0,1267.0,1293.0,1352.0,1370.0,1526.0
job 11,0.0,129.0,157.0,272.0,300.0,337.0,341.0,393.0,489.0,610.0,643.0,783.0,954.0,1160.0,1307.0,1400.0,1478.0,1555.0,1572.0,1629.0
job 12,228.0,293.0,362.0,458.0,463.0,512.0,612.0,645.0,707.0,926.0,932.0,1017.0,1038.0,1116.0,1156.0,1160.0,1219.0,1437.0,1456.0,1541.0
job 13,178.0,201.0,219.0,385.0,604.0,648.0,674.0,739.0,783.0,863.0,940.0,995.0,1131.0,1270.0,1292.0,1307.0,1404.0,1474.0,1549.0,1577.0
job 14,0.0,255.0,321.0,369.0,512.0,554.0,592.0,643.0,804.0,825.0,913.0,1027.0,1077.0,1151.0,1268.0,1316.0,1380.0,1404.0,1480.0,1566.0
job 15,35.0,321.0,413.0,729.0,825.0,899.0,932.0,946.0,974.0,1011.0,1023.0,1083.0,1189.0,1195.0,1224.0,1255.0,1310.0,1389.0,1474.0,1526.0
job 16,28.0,40.0,63.0,66.0,168.0,182.0,306.0,351.0,586.0,604.0,656.0,730.0,795.0,860.0,972.0,1131.0,1174.0,1463.0,1505.0,1607.0
job 17,0.0,45.0,103.0,252.0,352.0,423.0,467.0,527.0,612.0,848.0,1153.0,1211.0,1293.0,1298.0,1377.0,1437.0,1449.0,1525.0,1531.0,1605.0
job 18,187.0,319.0,375.0,436.0,502.0,518.0,616.0,641.0,696.0,852.0,965.0,970.0,986.0,1007.0,1083.0,1377.0,1388.0,1463.0,1473.0,1550.0
job 19,0.0,384.0,474.0,549.0,571.0,580.0,644.0,709.0,807.0,849.0,861.0,947.0,990.0,1016.0,1130.0,1227.0,1270.0,1312.0,1555.0,1577.0
