makespan,1998.0
optimal,unknown

,task 0 start time,task 1 start time,task 2 start time,task 3 start time,task 4 start time,task 5 start time,task 6 start time,task 7 start time,task 8 start time,task 9 start time,task 10 start time,task 11 start time,task 12 start time,task 13 start time,task 14 start time,task 15 start time,task 16 start time,task 17 start time,task 18 start time,task 19 start time
job 0,268.0,362.0,387.0,434.0,486.0,622.0,729.0,767.0,933.0,997.0,1071.0,1077.0,1132.0,1291.0,1410.0,1550.0,1570.0,1656.0,1733.0,1768.0
job 1,0.0,61.0,177.0,499.0,536.0,625.0,817.0,867.0,932.0,1082.0,1174.0,1227.0,1267.0,1347.0,1401.0,1500.0,1591.0,1658.0,1712.0,1807.0
job 2,0.0,1.0,35.0,55.0,141.0,456.0,524.0,621.0,782.0,859.0,954.0,991.0,1086.0,1140.0,1172.0,1174.0,1315.0,1458.0,1551.0,1643.0
job 3,421.0,573.0,623.0,628.0,800.0,818.0,954.0,1046.0,1104.0,1209.0,1224.0,1322.0,1398.0,1537.0,1625.0,1685.0,1799.0,1807.0,1894.0,1971.0
job 4,0.0,122.0,216.0,249.0,321.0,397.0,541.0,625.0,702.0,832.0,1023.0,1073.0,1160.0,1255.0,1395.0,1493.0,1515.0,1612.0,1617.0,1806.0
job 5,117.0,186.0,253.0,335.0,430.0,476.0,617.0,622.0,744.0,785.0,852.0,1126.0,1133.0,1209.0,1275.0,1470.0,1591.0,1622.0,1646.0,1684.0
job 6,0.0,198.0,270.0,303.0,306.0,344.0,458.0,506.0,519.0,550.0,732.0,817.0,845.0,857.0,926.0,1046.0,1048.0,1125.0,1229.0,1255.0
job 7,0.0,122.0,215.0,253.0,306.0,397.0,417.0,470.0,537.0,596.0,668.0,697.0,701.0,752.0,796.0,876.0,926.0,974.0,1068.0,1180.0
job 8,35.0,88.0,362.0,426.0,454.0,507.0,596.0,690.0,779.0,845.0,855.0,924.0,1068.0,1165.0,1257.0,1322.0,1456.0,1550.0,1612.0,1708.0
job 9,194.0,536.0,582.0,630.0,680.0,867.0,961.0,966.0,1047.0,1132.0,1176.0,1189.0,1289.0,1332.0,1343.0,1351.0,1378.0,1467.0,1570.0,1581.0
job 10,48.0,309.0,524.0,547.0,582.0,655.0,665.0,815.0,970.0,1023.0,1223.0,1225.0,1247.0,1310.0,1386.0,1450.0,1537.0,1581.0,1593.0,1658.0
job 11,101.0,177.0,198.0,238.0,270.0,389.0,485.0,532.0,582.0,681.0,746.0,876.0,1038.0,1220.0,1266.0,1401.0,1551.0,1590.0,1624.0,1686.0
job 12,61.0,136.0,194.0,252.0,426.0,463.0,541.0,580.0,623.0,704.0,800.0,816.0,909.0,975.0,1172.0,1258.0,1275.0,1345.0,1395.0,1522.0
job 13,0.0,20.0,101.0,117.0,124.0,180.0,290.0,323.0,430.0,485.0,639.0,729.0,910.0,933.0,972.0,1009.0,1165.0,1227.0,1325.0,1410.0
job 14,216.0,547.0,702.0,961.0,1030.0,1120.0,1196.0,1267.0,1298.0,1334.0,1345.0,1414.0,1500.0,1550.0,1585.0,1624.0,1725.0,1799.0,1866.0,1910.0
job 15,0.0,355.0,636.0,680.0,787.0,859.0,997.0,1057.0,1076.0,1104.0,1140.0,1193.0,1408.0,1493.0,1532.0,1548.0,1580.0,1665.0,1725.0,1799.0
job 16,75.0,310.0,402.0,492.0,507.0,526.0,582.0,646.0,698.0,785.0,870.0,944.0,1125.0,1332.0,1467.0,1622.0,1667.0,1733.0,1768.0,1820.0
job 17,0.0,124.0,213.0,290.0,417.0,542.0,656.0,664.0,704.0,766.0,875.0,1057.0,1076.0,1081.0,1136.0,1225.0,1298.0,1360.0,1469.0,1578.0
job 18,0.0,55.0,269.0,309.0,321.0,372.0,476.0,573.0,668.0,801.0,1030.0,1160.0,1196.0,1284.0,1345.0,1589.0,1665.0,1759.0,1797.0,1838.0
job 19,186.0,268.0,295.0,303.0,357.0,372.0,486.0,538.0,596.0,681.0,766.0,779.0,842.0,866.0,909.0,1048.0,1082.0,1222.0,1289.0,1532.0
