makespan,1844.0
optimal,unknown

,task 0 start time,task 1 start time,task 2 start time,task 3 start time,task 4 start time,task 5 start time,task 6 start time,task 7 start time,task 8 start time,task 9 start time,task 10 start time,task 11 start time,task 12 start time,task 13 start time,task 14 start time,task 15 start time,task 16 start time,task 17 start time,task 18 start time,task 19 start time
job 0,0.0,50.0,66.0,150.0,206.0,335.0,357.0,454.0,545.0,593.0,594.0,719.0,810.0,836.0,934.0,988.0,1214.0,1297.0,1309.0,1329.0
job 1,0.0,108.0,184.0,290.0,380.0,410.0,531.0,628.0,826.0,915.0,1026.0,1094.0,1193.0,1238.0,1327.0,1398.0,1507.0,1549.0,1577.0,1653.0
job 2,92.0,121.0,281.0,335.0,547.0,614.0,738.0,834.0,943.0,997.0,1084.0,1209.0,1314.0,1477.0,1537.0,1570.0,1578.0,1600.0,1632.0,1739.0
job 3,0.0,161.0,180.0,229.0,377.0,409.0,533.0,679.0,856.0,926.0,928.0,930.0,960.0,1061.0,1106.0,1222.0,1343.0,1379.0,1393.0,1492.0
job 4,0.0,58.0,61.0,93.0,155.0,273.0,425.0,472.0,530.0,533.0,571.0,691.0,795.0,856.0,885.0,955.0,1062.0,1131.0,1212.0,1295.0
job 5,46.0,71.0,98.0,138.0,288.0,290.0,384.0,440.0,476.0,576.0,645.0,768.0,863.0,865.0,928.0,985.0,1069.0,1148.0,1204.0,1282.0
job 6,0.0,226.0,300.0,437.0,464.0,706.0,715.0,802.0,863.0,960.0,997.0,1050.0,1191.0,1193.0,1253.0,1444.0,1530.0,1573.0,1643.0,1736.0
job 7,0.0,37.0,174.0,206.0,357.0,454.0,593.0,628.0,779.0,953.0,1094.0,1220.0,1269.0,1286.0,1362.0,1363.0,1412.0,1427.0,1537.0,1576.0
job 8,126.0,217.0,259.0,284.0,411.0,437.0,546.0,549.0,550.0,624.0,673.0,816.0,1034.0,1106.0,1161.0,1246.0,1261.0,1293.0,1378.0,1526.0
job 9,0.0,66.0,92.0,98.0,184.0,300.0,377.0,402.0,483.0,493.0,571.0,667.0,759.0,788.0,820.0,930.0,985.0,1051.0,1155.0,1309.0
job 10,58.0,160.0,217.0,252.0,300.0,372.0,423.0,426.0,467.0,588.0,641.0,702.0,790.0,940.0,1066.0,1133.0,1261.0,1300.0,1377.0,1378.0
job 11,0.0,46.0,150.0,252.0,339.0,440.0,462.0,483.0,539.0,614.0,706.0,795.0,992.0,1010.0,1133.0,1170.0,1335.0,1421.0,1553.0,1637.0
job 12,66.0,126.0,138.0,284.0,409.0,445.0,482.0,545.0,681.0,779.0,802.0,865.0,953.0,1010.0,1116.0,1153.0,1282.0,1300.0,1450.0,1507.0
job 13,0.0,121.0,344.0,377.0,491.0,531.0,624.0,705.0,790.0,926.0,974.0,1047.0,1094.0,1173.0,1281.0,1282.0,1370.0,1402.0,1477.0,1536.0
job 14,0.0,84.0,108.0,268.0,344.0,472.0,561.0,641.0,733.0,836.0,1008.0,1034.0,1083.0,1131.0,1269.0,1364.0,1393.0,1583.0,1653.0,1739.0
job 15,0.0,187.0,268.0,288.0,354.0,467.0,594.0,755.0,810.0,826.0,874.0,936.0,961.0,972.0,1094.0,1161.0,1229.0,1421.0,1450.0,1474.0
job 16,61.0,155.0,242.0,297.0,349.0,410.0,538.0,652.0,673.0,709.0,776.0,887.0,1043.0,1083.0,1138.0,1222.0,1364.0,1413.0,1477.0,1534.0
job 17,17.0,187.0,281.0,339.0,472.0,628.0,660.0,702.0,868.0,930.0,972.0,1170.0,1282.0,1399.0,1444.0,1492.0,1530.0,1637.0,1675.0,1692.0
job 18,0.0,92.0,187.0,229.0,273.0,380.0,482.0,545.0,653.0,697.0,903.0,953.0,992.0,1153.0,1238.0,1246.0,1363.0,1448.0,1630.0,1688.0
job 19,71.0,161.0,229.0,337.0,464.0,545.0,598.0,604.0,872.0,1047.0,1138.0,1218.0,1314.0,1407.0,1484.0,1511.0,1649.0,1688.0,1739.0,1754.0
