makespan,tensor(1694.)
optimal,False

,task 0 start time,task 1 start time,task 2 start time,task 3 start time,task 4 start time,task 5 start time,task 6 start time,task 7 start time,task 8 start time,task 9 start time,task 10 start time,task 11 start time,task 12 start time,task 13 start time,task 14 start time,task 15 start time,task 16 start time,task 17 start time,task 18 start time,task 19 start time
job 0,0.0,6.0,84.0,192.0,315.0,393.0,417.0,502.0,535.0,659.0,691.0,727.0,766.0,874.0,974.0,993.0,1085.0,1179.0,1506.0,1527.0
job 1,226.0,337.0,412.0,509.0,569.0,665.0,678.0,766.0,802.0,931.0,1212.0,1279.0,1375.0,1396.0,1466.0,1480.0,1517.0,1531.0,1620.0,1647.0
job 2,0.0,45.0,79.0,105.0,220.0,335.0,380.0,443.0,455.0,551.0,582.0,645.0,738.0,1031.0,1270.0,1386.0,1425.0,1470.0,1471.0,1631.0
job 3,85.0,157.0,167.0,249.0,269.0,347.0,458.0,491.0,512.0,565.0,663.0,755.0,782.0,875.0,954.0,1000.0,1044.0,1170.0,1399.0,1470.0
job 4,0.0,446.0,502.0,762.0,824.0,835.0,858.0,931.0,988.0,1110.0,1126.0,1285.0,1373.0,1375.0,1386.0,1417.0,1461.0,1488.0,1495.0,1573.0
job 5,81.0,106.0,193.0,290.0,366.0,471.0,570.0,647.0,738.0,824.0,873.0,927.0,955.0,974.0,988.0,1038.0,1119.0,1252.0,1302.0,1461.0
job 6,0.0,88.0,173.0,269.0,305.0,356.0,432.0,494.0,600.0,765.0,769.0,860.0,932.0,969.0,1012.0,1122.0,1218.0,1271.0,1369.0,1374.0
job 7,0.0,81.0,159.0,181.0,290.0,305.0,380.0,458.0,691.0,784.0,878.0,954.0,1031.0,1110.0,1192.0,1394.0,1397.0,1417.0,1466.0,1542.0
job 8,0.0,105.0,211.0,280.0,356.0,441.0,508.0,515.0,565.0,622.0,760.0,873.0,918.0,947.0,1000.0,1063.0,1148.0,1175.0,1258.0,1495.0
job 9,229.0,314.0,393.0,494.0,535.0,665.0,720.0,1001.0,1039.0,1126.0,1138.0,1173.0,1268.0,1397.0,1481.0,1495.0,1538.0,1569.0,1577.0,1654.0
job 10,0.0,119.0,173.0,374.0,412.0,565.0,636.0,1207.0,1305.0,1327.0,1380.0,1406.0,1413.0,1481.0,1517.0,1580.0,1626.0,1651.0,1682.0,1684.0
job 11,86.0,376.0,488.0,551.0,559.0,630.0,702.0,754.0,844.0,887.0,977.0,1019.0,1119.0,1142.0,1149.0,1167.0,1170.0,1218.0,1258.0,1561.0
job 12,106.0,197.0,213.0,508.0,619.0,725.0,781.0,798.0,801.0,837.0,1031.0,1100.0,1170.0,1207.0,1285.0,1321.0,1425.0,1565.0,1663.0,1675.0
job 13,0.0,76.0,155.0,197.0,280.0,347.0,412.0,443.0,471.0,585.0,744.0,837.0,853.0,858.0,1019.0,1100.0,1126.0,1202.0,1542.0,1618.0
job 14,0.0,86.0,158.0,213.0,281.0,418.0,610.0,622.0,630.0,887.0,952.0,1039.0,1100.0,1230.0,1252.0,1287.0,1373.0,1421.0,1506.0,1569.0
job 15,16.0,80.0,155.0,220.0,305.0,393.0,473.0,502.0,675.0,725.0,799.0,837.0,953.0,1044.0,1167.0,1257.0,1365.0,1470.0,1522.0,1604.0
job 16,0.0,49.0,148.0,183.0,291.0,386.0,515.0,674.0,765.0,772.0,844.0,878.0,966.0,995.0,1039.0,1073.0,1149.0,1230.0,1285.0,1374.0
job 17,0.0,94.0,117.0,204.0,291.0,427.0,441.0,545.0,630.0,661.0,769.0,828.0,875.0,941.0,969.0,1227.0,1287.0,1505.0,1565.0,1581.0
job 18,88.0,157.0,229.0,405.0,487.0,585.0,659.0,678.0,918.0,1002.0,1092.0,1142.0,1172.0,1212.0,1302.0,1362.0,1411.0,1505.0,1573.0,1654.0
job 19,128.0,314.0,376.0,470.0,545.0,597.0,689.0,700.0,772.0,838.0,899.0,918.0,995.0,1170.0,1236.0,1239.0,1319.0,1411.0,1417.0,1651.0
