makespan,tensor(1711.)
optimal,False

,task 0 start time,task 1 start time,task 2 start time,task 3 start time,task 4 start time,task 5 start time,task 6 start time,task 7 start time,task 8 start time,task 9 start time,task 10 start time,task 11 start time,task 12 start time,task 13 start time,task 14 start time,task 15 start time,task 16 start time,task 17 start time,task 18 start time,task 19 start time
job 0,0.0,75.0,112.0,186.0,262.0,309.0,375.0,577.0,647.0,664.0,707.0,788.0,886.0,956.0,1149.0,1267.0,1432.0,1540.0,1559.0,1577.0
job 1,42.0,157.0,223.0,280.0,355.0,438.0,536.0,553.0,618.0,716.0,740.0,1065.0,1138.0,1168.0,1309.0,1322.0,1450.0,1545.0,1547.0,1645.0
job 2,0.0,69.0,161.0,236.0,332.0,356.0,451.0,520.0,602.0,673.0,689.0,864.0,953.0,1378.0,1428.0,1442.0,1511.0,1545.0,1548.0,1633.0
job 3,279.0,344.0,432.0,473.0,566.0,767.0,972.0,1070.0,1091.0,1112.0,1139.0,1171.0,1227.0,1270.0,1289.0,1303.0,1428.0,1441.0,1494.0,1632.0
job 4,40.0,67.0,171.0,256.0,344.0,349.0,375.0,567.0,840.0,863.0,925.0,972.0,1055.0,1282.0,1378.0,1390.0,1450.0,1502.0,1578.0,1645.0
job 5,112.0,160.0,171.0,255.0,403.0,438.0,451.0,536.0,596.0,665.0,701.0,776.0,864.0,875.0,972.0,1066.0,1111.0,1353.0,1448.0,1511.0
job 6,0.0,118.0,256.0,311.0,368.0,413.0,491.0,745.0,840.0,922.0,967.0,1107.0,1227.0,1282.0,1353.0,1402.0,1559.0,1628.0,1632.0,1666.0
job 7,0.0,75.0,137.0,189.0,200.0,215.0,332.0,544.0,665.0,756.0,886.0,1070.0,1210.0,1256.0,1264.0,1356.0,1426.0,1432.0,1548.0,1648.0
job 8,0.0,73.0,473.0,520.0,612.0,697.0,776.0,813.0,925.0,1008.0,1091.0,1094.0,1123.0,1178.0,1180.0,1189.0,1271.0,1352.0,1400.0,1459.0
job 9,73.0,133.0,207.0,290.0,361.0,368.0,437.0,523.0,664.0,746.0,825.0,840.0,868.0,978.0,1091.0,1180.0,1426.0,1502.0,1510.0,1525.0
job 10,0.0,63.0,172.0,280.0,399.0,441.0,497.0,567.0,624.0,692.0,811.0,858.0,1026.0,1106.0,1181.0,1289.0,1307.0,1322.0,1418.0,1628.0
job 11,141.0,348.0,364.0,495.0,566.0,686.0,746.0,826.0,899.0,1010.0,1139.0,1201.0,1227.0,1297.0,1362.0,1402.0,1533.0,1561.0,1594.0,1679.0
job 12,0.0,261.0,279.0,491.0,514.0,621.0,840.0,899.0,1036.0,1070.0,1106.0,1138.0,1189.0,1270.0,1322.0,1416.0,1459.0,1578.0,1616.0,1685.0
job 13,0.0,93.0,140.0,207.0,375.0,443.0,588.0,664.0,754.0,767.0,913.0,967.0,1055.0,1091.0,1201.0,1352.0,1356.0,1368.0,1524.0,1533.0
job 14,0.0,40.0,93.0,161.0,173.0,260.0,354.0,399.0,497.0,544.0,682.0,788.0,862.0,1008.0,1036.0,1089.0,1123.0,1256.0,1307.0,1547.0
job 15,364.0,432.0,461.0,491.0,639.0,730.0,858.0,956.0,985.0,1057.0,1149.0,1218.0,1282.0,1297.0,1299.0,1309.0,1368.0,1420.0,1532.0,1620.0
job 16,78.0,131.0,323.0,358.0,462.0,489.0,553.0,692.0,754.0,816.0,913.0,978.0,1055.0,1261.0,1271.0,1521.0,1549.0,1633.0,1666.0,1675.0
job 17,0.0,79.0,97.0,186.0,213.0,254.0,652.0,745.0,762.0,816.0,831.0,896.0,929.0,1054.0,1055.0,1112.0,1210.0,1260.0,1592.0,1679.0
job 18,0.0,80.0,118.0,139.0,150.0,223.0,288.0,340.0,668.0,863.0,929.0,963.0,1110.0,1147.0,1208.0,1258.0,1264.0,1441.0,1524.0,1532.0
job 19,0.0,80.0,85.0,290.0,323.0,353.0,439.0,463.0,523.0,539.0,624.0,825.0,970.0,987.0,1008.0,1066.0,1168.0,1259.0,1487.0,1521.0
