makespan,1993.0
optimal,unknown

,task 0 start time,task 1 start time,task 2 start time,task 3 start time,task 4 start time,task 5 start time,task 6 start time,task 7 start time,task 8 start time,task 9 start time,task 10 start time,task 11 start time,task 12 start time,task 13 start time,task 14 start time,task 15 start time,task 16 start time,task 17 start time,task 18 start time,task 19 start time
job 0,0.0,20.0,102.0,192.0,326.0,380.0,564.0,786.0,871.0,985.0,1048.0,1082.0,1183.0,1191.0,1266.0,1373.0,1444.0,1586.0,1632.0,1711.0
job 1,43.0,214.0,384.0,474.0,481.0,608.0,754.0,851.0,974.0,1069.0,1109.0,1191.0,1257.0,1274.0,1444.0,1522.0,1586.0,1671.0,1767.0,1954.0
job 2,0.0,101.0,147.0,224.0,312.0,466.0,521.0,557.0,633.0,871.0,937.0,1036.0,1040.0,1047.0,1063.0,1066.0,1152.0,1185.0,1201.0,1261.0
job 3,37.0,147.0,238.0,250.0,529.0,739.0,844.0,937.0,1076.0,1166.0,1276.0,1368.0,1402.0,1532.0,1606.0,1660.0,1680.0,1691.0,1772.0,1817.0
job 4,0.0,29.0,48.0,207.0,226.0,312.0,329.0,370.0,494.0,565.0,662.0,738.0,766.0,779.0,905.0,979.0,1264.0,1522.0,1590.0,1626.0
job 5,0.0,82.0,288.0,299.0,423.0,494.0,509.0,724.0,747.0,835.0,914.0,1047.0,1152.0,1300.0,1378.0,1389.0,1410.0,1464.0,1711.0,1809.0
job 6,0.0,84.0,206.0,329.0,394.0,484.0,599.0,756.0,844.0,846.0,923.0,1077.0,1165.0,1245.0,1265.0,1339.0,1713.0,1772.0,1838.0,1857.0
job 7,0.0,37.0,43.0,238.0,330.0,386.0,387.0,482.0,509.0,624.0,749.0,766.0,988.0,1077.0,1191.0,1281.0,1326.0,1363.0,1420.0,1590.0
job 8,91.0,134.0,280.0,343.0,441.0,512.0,543.0,567.0,616.0,747.0,786.0,917.0,988.0,1185.0,1274.0,1471.0,1557.0,1768.0,1932.0,1954.0
job 9,0.0,20.0,23.0,56.0,330.0,352.0,512.0,567.0,602.0,691.0,720.0,858.0,874.0,890.0,953.0,1007.0,1066.0,1137.0,1142.0,1344.0
job 10,48.0,91.0,134.0,181.0,312.0,397.0,423.0,464.0,472.0,631.0,728.0,755.0,818.0,821.0,937.0,967.0,1019.0,1051.0,1201.0,1281.0
job 11,84.0,165.0,226.0,265.0,365.0,370.0,537.0,720.0,814.0,874.0,937.0,1012.0,1020.0,1069.0,1137.0,1197.0,1290.0,1350.0,1352.0,1368.0
job 12,15.0,141.0,280.0,397.0,441.0,501.0,509.0,602.0,677.0,825.0,858.0,901.0,967.0,1109.0,1241.0,1339.0,1628.0,1688.0,1713.0,1793.0
job 13,91.0,160.0,176.0,220.0,352.0,374.0,384.0,514.0,565.0,677.0,742.0,901.0,952.0,1047.0,1137.0,1163.0,1324.0,1373.0,1449.0,1471.0
job 14,0.0,39.0,134.0,214.0,251.0,299.0,366.0,451.0,466.0,470.0,514.0,588.0,624.0,671.0,701.0,915.0,1000.0,1066.0,1245.0,1257.0
job 15,165.0,251.0,474.0,605.0,691.0,816.0,844.0,944.0,984.0,1037.0,1058.0,1124.0,1211.0,1213.0,1226.0,1290.0,1402.0,1488.0,1586.0,1628.0
job 16,55.0,205.0,207.0,228.0,374.0,505.0,585.0,623.0,833.0,915.0,946.0,1000.0,1065.0,1136.0,1211.0,1274.0,1314.0,1355.0,1438.0,1532.0
job 17,125.0,297.0,370.0,481.0,537.0,672.0,749.0,846.0,944.0,952.0,979.0,984.0,1165.0,1281.0,1378.0,1445.0,1636.0,1680.0,1772.0,1857.0
job 18,0.0,127.0,174.0,263.0,340.0,631.0,724.0,783.0,854.0,890.0,962.0,1036.0,1082.0,1175.0,1183.0,1314.0,1376.0,1405.0,1626.0,1713.0
job 19,0.0,181.0,250.0,280.0,329.0,449.0,529.0,559.0,561.0,609.0,626.0,712.0,738.0,754.0,836.0,840.0,1000.0,1063.0,1226.0,1368.0
