makespan,tensor(1696.)
optimal,False

,task 0 start time,task 1 start time,task 2 start time,task 3 start time,task 4 start time,task 5 start time,task 6 start time,task 7 start time,task 8 start time,task 9 start time,task 10 start time,task 11 start time,task 12 start time,task 13 start time,task 14 start time,task 15 start time,task 16 start time,task 17 start time,task 18 start time,task 19 start time
job 0,0.0,82.0,154.0,249.0,359.0,382.0,443.0,535.0,584.0,675.0,728.0,832.0,922.0,925.0,935.0,1015.0,1110.0,1257.0,1374.0,1427.0
job 1,0.0,82.0,162.0,221.0,240.0,318.0,332.0,442.0,513.0,820.0,946.0,964.0,1023.0,1092.0,1134.0,1178.0,1223.0,1331.0,1386.0,1595.0
job 2,0.0,55.0,160.0,204.0,206.0,234.0,324.0,410.0,732.0,1020.0,1052.0,1086.0,1133.0,1183.0,1285.0,1359.0,1426.0,1466.0,1562.0,1636.0
job 3,0.0,67.0,76.0,154.0,160.0,220.0,249.0,426.0,491.0,545.0,594.0,687.0,859.0,1003.0,1029.0,1093.0,1183.0,1256.0,1320.0,1407.0
job 4,0.0,151.0,228.0,234.0,440.0,502.0,624.0,721.0,792.0,811.0,881.0,970.0,1015.0,1211.0,1287.0,1331.0,1379.0,1450.0,1528.0,1616.0
job 5,0.0,23.0,76.0,108.0,182.0,228.0,229.0,288.0,333.0,360.0,468.0,496.0,506.0,579.0,811.0,939.0,967.0,1093.0,1156.0,1236.0
job 6,154.0,321.0,407.0,436.0,519.0,579.0,736.0,866.0,868.0,895.0,990.0,994.0,1042.0,1127.0,1182.0,1236.0,1262.0,1380.0,1462.0,1514.0
job 7,0.0,3.0,104.0,191.0,286.0,388.0,460.0,552.0,569.0,665.0,732.0,820.0,874.0,966.0,1037.0,1084.0,1183.0,1446.0,1543.0,1667.0
job 8,79.0,178.0,269.0,427.0,519.0,558.0,636.0,721.0,806.0,881.0,959.0,1015.0,1023.0,1076.0,1118.0,1132.0,1236.0,1367.0,1436.0,1514.0
job 9,0.0,45.0,137.0,221.0,319.0,351.0,440.0,471.0,524.0,586.0,645.0,702.0,872.0,1127.0,1308.0,1348.0,1426.0,1491.0,1513.0,1543.0
job 10,0.0,490.0,647.0,728.0,743.0,803.0,890.0,970.0,990.0,1054.0,1127.0,1175.0,1235.0,1257.0,1285.0,1374.0,1439.0,1513.0,1604.0,1625.0
job 11,0.0,74.0,80.0,182.0,239.0,261.0,317.0,411.0,442.0,471.0,541.0,586.0,645.0,879.0,1108.0,1256.0,1291.0,1379.0,1460.0,1521.0
job 12,25.0,62.0,166.0,310.0,410.0,507.0,538.0,591.0,679.0,762.0,855.0,882.0,949.0,977.0,983.0,1015.0,1037.0,1082.0,1313.0,1386.0
job 13,414.0,650.0,744.0,756.0,778.0,808.0,814.0,835.0,859.0,872.0,970.0,1015.0,1086.0,1104.0,1123.0,1127.0,1223.0,1245.0,1284.0,1324.0
job 14,0.0,72.0,129.0,151.0,261.0,411.0,494.0,591.0,700.0,792.0,879.0,957.0,1086.0,1133.0,1284.0,1379.0,1380.0,1386.0,1432.0,1604.0
job 15,0.0,15.0,88.0,108.0,223.0,321.0,552.0,645.0,736.0,808.0,916.0,994.0,1034.0,1084.0,1132.0,1188.0,1302.0,1367.0,1379.0,1627.0
job 16,162.0,221.0,318.0,414.0,459.0,460.0,547.0,645.0,694.0,696.0,699.0,784.0,866.0,908.0,935.0,1019.0,1270.0,1324.0,1326.0,1331.0
job 17,0.0,88.0,129.0,247.0,333.0,429.0,504.0,573.0,651.0,702.0,761.0,925.0,949.0,1133.0,1211.0,1243.0,1331.0,1426.0,1616.0,1660.0
job 18,0.0,2.0,129.0,346.0,407.0,496.0,507.0,552.0,566.0,769.0,855.0,916.0,996.0,1266.0,1320.0,1436.0,1491.0,1519.0,1600.0,1652.0
job 19,45.0,239.0,321.0,494.0,524.0,552.0,583.0,675.0,769.0,844.0,908.0,996.0,1123.0,1171.0,1183.0,1364.0,1432.0,1468.0,1524.0,1555.0
