makespan,tensor(1649.)
optimal,False

,task 0 start time,task 1 start time,task 2 start time,task 3 start time,task 4 start time,task 5 start time,task 6 start time,task 7 start time,task 8 start time,task 9 start time,task 10 start time,task 11 start time,task 12 start time,task 13 start time,task 14 start time,task 15 start time,task 16 start time,task 17 start time,task 18 start time,task 19 start time
job 0,0.0,320.0,353.0,539.0,636.0,654.0,686.0,749.0,827.0,890.0,976.0,981.0,1057.0,1114.0,1184.0,1223.0,1260.0,1269.0,1311.0,1503.0
job 1,0.0,94.0,455.0,539.0,592.0,663.0,682.0,721.0,776.0,864.0,944.0,1023.0,1190.0,1243.0,1306.0,1350.0,1408.0,1469.0,1529.0,1581.0
job 2,0.0,3.0,93.0,174.0,192.0,331.0,368.0,468.0,512.0,836.0,838.0,898.0,1007.0,1138.0,1177.0,1274.0,1406.0,1483.0,1563.0,1602.0
job 3,0.0,17.0,77.0,211.0,253.0,269.0,308.0,438.0,682.0,768.0,824.0,831.0,867.0,1057.0,1103.0,1172.0,1250.0,1471.0,1556.0,1588.0
job 4,0.0,15.0,109.0,120.0,356.0,411.0,529.0,623.0,693.0,706.0,757.0,890.0,940.0,1110.0,1280.0,1350.0,1414.0,1426.0,1471.0,1602.0
job 5,0.0,30.0,75.0,258.0,308.0,369.0,477.0,768.0,838.0,924.0,948.0,1018.0,1080.0,1101.0,1110.0,1217.0,1453.0,1503.0,1560.0,1632.0
job 6,3.0,95.0,168.0,269.0,278.0,401.0,438.0,508.0,576.0,622.0,682.0,751.0,846.0,968.0,1152.0,1277.0,1322.0,1436.0,1528.0,1561.0
job 7,45.0,107.0,200.0,269.0,334.0,476.0,529.0,592.0,614.0,700.0,715.0,827.0,846.0,944.0,1177.0,1289.0,1313.0,1367.0,1414.0,1543.0
job 8,25.0,247.0,320.0,411.0,442.0,582.0,613.0,654.0,742.0,766.0,940.0,1065.0,1126.0,1182.0,1225.0,1305.0,1381.0,1471.0,1487.0,1589.0
job 9,71.0,80.0,168.0,172.0,192.0,211.0,255.0,269.0,331.0,339.0,612.0,680.0,742.0,924.0,976.0,1057.0,1122.0,1170.0,1266.0,1300.0
job 10,0.0,16.0,121.0,241.0,287.0,331.0,459.0,534.0,565.0,691.0,693.0,776.0,953.0,1027.0,1126.0,1192.0,1364.0,1420.0,1484.0,1505.0
job 11,0.0,80.0,149.0,215.0,253.0,318.0,348.0,395.0,476.0,477.0,548.0,615.0,923.0,1020.0,1119.0,1181.0,1264.0,1350.0,1418.0,1495.0
job 12,0.0,120.0,249.0,353.0,816.0,838.0,875.0,923.0,948.0,1004.0,1007.0,1080.0,1097.0,1149.0,1241.0,1305.0,1316.0,1342.0,1409.0,1504.0
job 13,30.0,83.0,175.0,265.0,395.0,455.0,529.0,614.0,694.0,749.0,867.0,1018.0,1025.0,1062.0,1088.0,1185.0,1205.0,1455.0,1548.0,1589.0
job 14,0.0,45.0,126.0,166.0,202.0,548.0,612.0,682.0,766.0,816.0,897.0,963.0,1014.0,1092.0,1199.0,1236.0,1333.0,1365.0,1471.0,1548.0
job 15,172.0,223.0,251.0,395.0,459.0,512.0,582.0,664.0,706.0,777.0,981.0,1050.0,1163.0,1304.0,1402.0,1420.0,1451.0,1455.0,1529.0,1581.0
job 16,15.0,95.0,107.0,174.0,191.0,278.0,356.0,396.0,445.0,931.0,1019.0,1157.0,1246.0,1266.0,1293.0,1342.0,1410.0,1415.0,1484.0,1630.0
job 17,0.0,17.0,52.0,58.0,134.0,233.0,269.0,375.0,454.0,534.0,686.0,757.0,864.0,1004.0,1092.0,1107.0,1223.0,1246.0,1318.0,1403.0
job 18,0.0,52.0,109.0,215.0,241.0,320.0,337.0,445.0,488.0,615.0,1014.0,1097.0,1240.0,1241.0,1291.0,1317.0,1367.0,1382.0,1492.0,1563.0
job 19,58.0,152.0,614.0,663.0,712.0,715.0,811.0,826.0,897.0,962.0,1039.0,1103.0,1119.0,1217.0,1322.0,1364.0,1370.0,1495.0,1504.0,1581.0
