makespan,tensor(1590.)
optimal,False

,task 0 start time,task 1 start time,task 2 start time,task 3 start time,task 4 start time,task 5 start time,task 6 start time,task 7 start time,task 8 start time,task 9 start time,task 10 start time,task 11 start time,task 12 start time,task 13 start time,task 14 start time,task 15 start time,task 16 start time,task 17 start time,task 18 start time,task 19 start time
job 0,49.0,122.0,217.0,290.0,306.0,353.0,411.0,555.0,691.0,781.0,972.0,1017.0,1055.0,1145.0,1187.0,1250.0,1310.0,1319.0,1392.0,1519.0
job 1,0.0,58.0,83.0,119.0,179.0,195.0,284.0,353.0,491.0,660.0,742.0,814.0,866.0,1145.0,1209.0,1283.0,1343.0,1468.0,1502.0,1571.0
job 2,0.0,79.0,116.0,173.0,452.0,493.0,572.0,606.0,651.0,722.0,889.0,911.0,1005.0,1049.0,1089.0,1169.0,1189.0,1266.0,1302.0,1448.0
job 3,0.0,61.0,96.0,184.0,282.0,457.0,513.0,637.0,661.0,677.0,756.0,801.0,866.0,889.0,940.0,1021.0,1082.0,1195.0,1257.0,1376.0
job 4,91.0,205.0,391.0,500.0,555.0,646.0,765.0,815.0,930.0,972.0,1155.0,1253.0,1284.0,1310.0,1327.0,1421.0,1455.0,1457.0,1518.0,1523.0
job 5,122.0,211.0,395.0,435.0,513.0,600.0,683.0,684.0,721.0,762.0,816.0,893.0,943.0,1018.0,1100.0,1248.0,1396.0,1455.0,1464.0,1528.0
job 6,0.0,110.0,111.0,176.0,205.0,354.0,391.0,392.0,475.0,492.0,737.0,881.0,922.0,1017.0,1079.0,1169.0,1283.0,1380.0,1443.0,1498.0
job 7,0.0,79.0,124.0,201.0,279.0,393.0,452.0,503.0,593.0,634.0,706.0,818.0,991.0,1107.0,1137.0,1222.0,1287.0,1297.0,1392.0,1413.0
job 8,8.0,40.0,169.0,228.0,333.0,389.0,392.0,435.0,491.0,628.0,755.0,815.0,824.0,896.0,921.0,926.0,1015.0,1088.0,1425.0,1518.0
job 9,173.0,244.0,329.0,333.0,403.0,503.0,575.0,666.0,755.0,917.0,1021.0,1066.0,1082.0,1086.0,1156.0,1161.0,1253.0,1347.0,1413.0,1502.0
job 10,2.0,58.0,144.0,195.0,211.0,358.0,440.0,549.0,596.0,661.0,716.0,805.0,896.0,946.0,1099.0,1195.0,1280.0,1312.0,1353.0,1464.0
job 11,0.0,12.0,96.0,201.0,225.0,244.0,313.0,393.0,492.0,592.0,600.0,666.0,727.0,730.0,799.0,840.0,1021.0,1079.0,1106.0,1250.0
job 12,96.0,169.0,279.0,324.0,359.0,370.0,554.0,596.0,665.0,691.0,765.0,816.0,856.0,922.0,939.0,1005.0,1015.0,1115.0,1155.0,1330.0
job 13,0.0,53.0,91.0,116.0,127.0,144.0,181.0,282.0,369.0,372.0,456.0,536.0,651.0,881.0,1055.0,1154.0,1302.0,1340.0,1425.0,1448.0
job 14,0.0,47.0,313.0,395.0,396.0,476.0,539.0,565.0,677.0,762.0,940.0,1002.0,1039.0,1099.0,1211.0,1336.0,1388.0,1468.0,1526.0,1528.0
job 15,0.0,39.0,137.0,220.0,270.0,275.0,305.0,327.0,389.0,412.0,500.0,547.0,606.0,784.0,824.0,1054.0,1107.0,1327.0,1457.0,1518.0
job 16,0.0,48.0,49.0,149.0,264.0,407.0,459.0,521.0,578.0,594.0,646.0,738.0,751.0,821.0,908.0,1006.0,1129.0,1220.0,1287.0,1521.0
job 17,0.0,86.0,205.0,408.0,483.0,578.0,682.0,722.0,737.0,799.0,822.0,893.0,939.0,988.0,993.0,1047.0,1088.0,1131.0,1136.0,1297.0
job 18,0.0,243.0,305.0,370.0,403.0,444.0,500.0,555.0,628.0,725.0,820.0,1131.0,1242.0,1271.0,1280.0,1296.0,1348.0,1423.0,1519.0,1530.0
job 19,0.0,47.0,179.0,246.0,284.0,354.0,493.0,565.0,700.0,729.0,756.0,884.0,988.0,1089.0,1156.0,1252.0,1353.0,1455.0,1462.0,1500.0
