makespan,1968.0
optimal,unknown

,task 0 start time,task 1 start time,task 2 start time,task 3 start time,task 4 start time,task 5 start time,task 6 start time,task 7 start time,task 8 start time,task 9 start time,task 10 start time,task 11 start time,task 12 start time,task 13 start time,task 14 start time,task 15 start time,task 16 start time,task 17 start time,task 18 start time,task 19 start time
job 0,0.0,94.0,219.0,278.0,340.0,414.0,437.0,445.0,457.0,518.0,623.0,725.0,795.0,899.0,956.0,1055.0,1061.0,1215.0,1258.0,1331.0
job 1,136.0,219.0,438.0,495.0,530.0,597.0,664.0,672.0,717.0,757.0,836.0,860.0,921.0,1007.0,1251.0,1333.0,1384.0,1470.0,1548.0,1745.0
job 2,0.0,28.0,123.0,361.0,373.0,487.0,562.0,591.0,756.0,972.0,1050.0,1142.0,1189.0,1264.0,1380.0,1403.0,1683.0,1706.0,1745.0,1820.0
job 3,123.0,138.0,294.0,338.0,370.0,449.0,589.0,596.0,683.0,847.0,854.0,880.0,1163.0,1189.0,1252.0,1336.0,1470.0,1494.0,1507.0,1572.0
job 4,0.0,25.0,117.0,199.0,247.0,283.0,347.0,424.0,478.0,505.0,540.0,561.0,677.0,713.0,795.0,962.0,1087.0,1179.0,1193.0,1376.0
job 5,161.0,288.0,340.0,408.0,501.0,604.0,698.0,759.0,767.0,802.0,886.0,899.0,1071.0,1163.0,1261.0,1384.0,1470.0,1558.0,1639.0,1732.0
job 6,0.0,14.0,162.0,278.0,296.0,373.0,457.0,523.0,597.0,767.0,850.0,978.0,1142.0,1215.0,1217.0,1226.0,1366.0,1494.0,1517.0,1602.0
job 7,0.0,132.0,219.0,296.0,359.0,375.0,412.0,505.0,555.0,582.0,699.0,777.0,980.0,1083.0,1114.0,1186.0,1261.0,1336.0,1390.0,1492.0
job 8,0.0,66.0,132.0,177.0,206.0,207.0,247.0,331.0,562.0,630.0,759.0,848.0,921.0,1010.0,1055.0,1066.0,1217.0,1281.0,1376.0,1439.0
job 9,0.0,211.0,294.0,347.0,442.0,533.0,561.0,617.0,683.0,770.0,886.0,1029.0,1102.0,1189.0,1284.0,1423.0,1512.0,1755.0,1839.0,1903.0
job 10,0.0,80.0,117.0,256.0,463.0,602.0,870.0,951.0,1012.0,1029.0,1089.0,1105.0,1179.0,1260.0,1324.0,1334.0,1408.0,1449.0,1548.0,1591.0
job 11,0.0,14.0,32.0,63.0,79.0,232.0,288.0,291.0,365.0,386.0,414.0,523.0,588.0,634.0,718.0,951.0,1036.0,1179.0,1225.0,1258.0
job 12,0.0,32.0,117.0,200.0,238.0,278.0,379.0,477.0,517.0,596.0,655.0,671.0,771.0,783.0,792.0,811.0,900.0,971.0,1019.0,1116.0
job 13,28.0,54.0,256.0,362.0,412.0,562.0,603.0,664.0,756.0,759.0,848.0,1042.0,1130.0,1149.0,1226.0,1310.0,1405.0,1562.0,1706.0,1755.0
job 14,8.0,199.0,232.0,308.0,414.0,555.0,667.0,751.0,819.0,870.0,878.0,991.0,1010.0,1050.0,1225.0,1327.0,1359.0,1512.0,1561.0,1600.0
job 15,33.0,117.0,219.0,374.0,408.0,603.0,756.0,771.0,841.0,951.0,991.0,1089.0,1281.0,1305.0,1359.0,1366.0,1375.0,1431.0,1567.0,1618.0
job 16,25.0,79.0,157.0,291.0,347.0,412.0,484.0,562.0,655.0,732.0,819.0,977.0,1075.0,1099.0,1324.0,1327.0,1357.0,1384.0,1639.0,1683.0
job 17,0.0,94.0,181.0,323.0,374.0,533.0,777.0,870.0,971.0,979.0,1116.0,1179.0,1303.0,1462.0,1558.0,1638.0,1749.0,1793.0,1806.0,1896.0
job 18,157.0,304.0,361.0,373.0,449.0,495.0,561.0,646.0,883.0,1007.0,1060.0,1139.0,1182.0,1333.0,1423.0,1498.0,1508.0,1612.0,1688.0,1692.0
job 19,0.0,50.0,138.0,227.0,359.0,438.0,517.0,617.0,667.0,713.0,729.0,900.0,917.0,977.0,982.0,1189.0,1291.0,1354.0,1489.0,1567.0
