makespan,2062.0
optimal,unknown

,task 0 start time,task 1 start time,task 2 start time,task 3 start time,task 4 start time,task 5 start time,task 6 start time,task 7 start time,task 8 start time,task 9 start time,task 10 start time,task 11 start time,task 12 start time,task 13 start time,task 14 start time,task 15 start time,task 16 start time,task 17 start time,task 18 start time,task 19 start time
job 0,0.0,303.0,375.0,414.0,416.0,510.0,664.0,838.0,910.0,943.0,997.0,1063.0,1136.0,1181.0,1241.0,1309.0,1345.0,1721.0,1779.0,1876.0
job 1,0.0,7.0,10.0,114.0,173.0,327.0,430.0,638.0,678.0,774.0,971.0,1126.0,1223.0,1439.0,1583.0,1632.0,1811.0,1865.0,1902.0,1944.0
job 2,0.0,27.0,148.0,458.0,513.0,603.0,676.0,746.0,908.0,1041.0,1101.0,1111.0,1186.0,1222.0,1319.0,1508.0,1721.0,1811.0,1893.0,1930.0
job 3,0.0,63.0,163.0,233.0,288.0,414.0,612.0,619.0,766.0,803.0,986.0,1101.0,1222.0,1293.0,1380.0,1435.0,1469.0,1610.0,1660.0,1691.0
job 4,0.0,18.0,73.0,211.0,538.0,607.0,627.0,672.0,782.0,923.0,971.0,1106.0,1151.0,1164.0,1330.0,1448.0,1508.0,1591.0,1653.0,1821.0
job 5,18.0,60.0,112.0,196.0,297.0,395.0,430.0,433.0,453.0,512.0,573.0,731.0,771.0,848.0,923.0,1010.0,1158.0,1237.0,1287.0,1591.0
job 6,10.0,107.0,196.0,290.0,392.0,565.0,647.0,746.0,794.0,803.0,923.0,1069.0,1161.0,1178.0,1293.0,1474.0,1570.0,1660.0,1758.0,1789.0
job 7,142.0,285.0,331.0,414.0,433.0,468.0,495.0,538.0,571.0,640.0,735.0,800.0,857.0,938.0,1022.0,1023.0,1257.0,1335.0,1497.0,1657.0
job 8,0.0,58.0,347.0,487.0,565.0,578.0,618.0,633.0,709.0,711.0,727.0,857.0,957.0,1030.0,1096.0,1136.0,1155.0,1247.0,1427.0,1522.0
job 9,73.0,108.0,142.0,223.0,382.0,468.0,512.0,571.0,697.0,768.0,774.0,894.0,990.0,1042.0,1101.0,1155.0,1330.0,1420.0,1548.0,1653.0
job 10,0.0,112.0,138.0,199.0,252.0,297.0,310.0,386.0,438.0,466.0,486.0,579.0,646.0,777.0,914.0,937.0,1003.0,1113.0,1207.0,1229.0
job 11,58.0,249.0,368.0,468.0,645.0,715.0,768.0,848.0,850.0,1023.0,1156.0,1296.0,1311.0,1335.0,1535.0,1610.0,1662.0,1686.0,1752.0,1781.0
job 12,0.0,132.0,182.0,331.0,429.0,486.0,721.0,729.0,852.0,931.0,1000.0,1235.0,1365.0,1448.0,1545.0,1661.0,1721.0,1769.0,1784.0,1788.0
job 13,0.0,169.0,211.0,235.0,323.0,361.0,429.0,547.0,606.0,626.0,851.0,866.0,943.0,1041.0,1101.0,1129.0,1345.0,1420.0,1469.0,1658.0
job 14,75.0,169.0,223.0,513.0,538.0,543.0,643.0,663.0,777.0,885.0,938.0,1030.0,1192.0,1306.0,1365.0,1442.0,1586.0,1779.0,1867.0,1944.0
job 15,0.0,108.0,163.0,183.0,257.0,607.0,626.0,680.0,794.0,937.0,991.0,1042.0,1071.0,1229.0,1293.0,1369.0,1565.0,1632.0,1865.0,1956.0
job 16,0.0,75.0,115.0,427.0,647.0,813.0,908.0,990.0,1027.0,1129.0,1247.0,1330.0,1442.0,1652.0,1721.0,1781.0,1804.0,1876.0,1958.0,1993.0
job 17,41.0,98.0,173.0,233.0,323.0,470.0,490.0,729.0,809.0,931.0,932.0,1028.0,1096.0,1238.0,1319.0,1442.0,1497.0,1511.0,1662.0,1739.0
job 18,0.0,41.0,252.0,347.0,360.0,420.0,607.0,709.0,731.0,764.0,782.0,932.0,1054.0,1223.0,1296.0,1380.0,1559.0,1618.0,1673.0,1769.0
job 19,3.0,211.0,303.0,433.0,619.0,638.0,680.0,803.0,810.0,858.0,885.0,1022.0,1089.0,1233.0,1238.0,1264.0,1373.0,1442.0,1458.0,1556.0
