makespan,2084.0
optimal,unknown

,task 0 start time,task 1 start time,task 2 start time,task 3 start time,task 4 start time,task 5 start time,task 6 start time,task 7 start time,task 8 start time,task 9 start time,task 10 start time,task 11 start time,task 12 start time,task 13 start time,task 14 start time,task 15 start time,task 16 start time,task 17 start time,task 18 start time,task 19 start time
job 0,0.0,72.0,133.0,152.0,242.0,267.0,318.0,424.0,507.0,664.0,701.0,772.0,828.0,915.0,953.0,969.0,1043.0,1203.0,1260.0,1359.0
job 1,97.0,137.0,318.0,423.0,574.0,712.0,782.0,813.0,1000.0,1062.0,1148.0,1180.0,1203.0,1263.0,1418.0,1419.0,1674.0,1688.0,1731.0,1774.0
job 2,0.0,10.0,61.0,202.0,348.0,429.0,507.0,618.0,666.0,725.0,787.0,941.0,1175.0,1303.0,1439.0,1500.0,1546.0,1643.0,1717.0,1820.0
job 3,0.0,66.0,157.0,265.0,368.0,391.0,473.0,593.0,620.0,699.0,752.0,793.0,988.0,1040.0,1121.0,1299.0,1362.0,1418.0,1513.0,1803.0
job 4,0.0,56.0,237.0,399.0,472.0,478.0,511.0,548.0,561.0,714.0,800.0,942.0,1000.0,1094.0,1268.0,1359.0,1362.0,1422.0,1463.0,1606.0
job 5,0.0,114.0,200.0,317.0,448.0,718.0,851.0,895.0,969.0,1062.0,1192.0,1314.0,1364.0,1383.0,1512.0,1758.0,1830.0,1867.0,1954.0,2051.0
job 6,88.0,97.0,157.0,173.0,267.0,575.0,646.0,787.0,874.0,1047.0,1132.0,1194.0,1262.0,1391.0,1439.0,1649.0,1688.0,1710.0,1866.0,1907.0
job 7,1.0,56.0,76.0,142.0,451.0,594.0,680.0,725.0,800.0,863.0,953.0,1047.0,1052.0,1094.0,1262.0,1356.0,1358.0,1585.0,1641.0,1711.0
job 8,87.0,142.0,217.0,383.0,479.0,574.0,665.0,913.0,1039.0,1170.0,1175.0,1231.0,1378.0,1457.0,1490.0,1563.0,1649.0,1665.0,1737.0,1794.0
job 9,66.0,149.0,221.0,260.0,407.0,729.0,752.0,778.0,828.0,837.0,917.0,984.0,1079.0,1180.0,1266.0,1425.0,1470.0,1522.0,1546.0,1589.0
job 10,135.0,227.0,409.0,451.0,670.0,772.0,882.0,973.0,1025.0,1107.0,1135.0,1356.0,1372.0,1463.0,1540.0,1569.0,1761.0,1803.0,1882.0,1956.0
job 11,0.0,231.0,304.0,319.0,383.0,419.0,473.0,829.0,904.0,976.0,984.0,1069.0,1128.0,1335.0,1404.0,1470.0,1501.0,1553.0,1688.0,1783.0
job 12,35.0,133.0,221.0,295.0,488.0,575.0,631.0,713.0,780.0,862.0,917.0,974.0,1079.0,1170.0,1218.0,1410.0,1422.0,1599.0,1663.0,1880.0
job 13,0.0,35.0,239.0,320.0,382.0,540.0,679.0,779.0,932.0,997.0,1076.0,1165.0,1303.0,1335.0,1489.0,1496.0,1546.0,1627.0,1676.0,1751.0
job 14,0.0,50.0,159.0,319.0,409.0,415.0,497.0,542.0,619.0,656.0,904.0,966.0,1095.0,1211.0,1497.0,1585.0,1606.0,1710.0,1783.0,1908.0
job 15,227.0,317.0,429.0,548.0,680.0,773.0,862.0,942.0,1015.0,1062.0,1274.0,1419.0,1529.0,1589.0,1674.0,1770.0,1779.0,1783.0,1887.0,1978.0
job 16,137.0,242.0,265.0,346.0,380.0,478.0,500.0,645.0,729.0,773.0,851.0,1038.0,1133.0,1218.0,1245.0,1392.0,1489.0,1531.0,1599.0,1602.0
job 17,0.0,52.0,221.0,382.0,424.0,474.0,772.0,940.0,1038.0,1096.0,1260.0,1303.0,1457.0,1500.0,1711.0,1794.0,1880.0,1925.0,1983.0,2021.0
job 18,19.0,62.0,200.0,312.0,491.0,573.0,594.0,620.0,713.0,772.0,870.0,940.0,1071.0,1189.0,1205.0,1316.0,1429.0,1663.0,1758.0,1804.0
job 19,0.0,1.0,180.0,237.0,315.0,415.0,646.0,670.0,714.0,895.0,1000.0,1165.0,1205.0,1257.0,1372.0,1418.0,1428.0,1641.0,1697.0,1774.0
