makespan,tensor(1623.)
optimal,False

,task 0 start time,task 1 start time,task 2 start time,task 3 start time,task 4 start time,task 5 start time,task 6 start time,task 7 start time,task 8 start time,task 9 start time,task 10 start time,task 11 start time,task 12 start time,task 13 start time,task 14 start time,task 15 start time,task 16 start time,task 17 start time,task 18 start time,task 19 start time
job 0,27.0,71.0,143.0,253.0,287.0,385.0,424.0,489.0,526.0,571.0,869.0,1002.0,1104.0,1176.0,1319.0,1394.0,1427.0,1493.0,1560.0,1605.0
job 1,0.0,61.0,67.0,194.0,301.0,392.0,419.0,534.0,630.0,720.0,802.0,878.0,955.0,971.0,976.0,1002.0,1050.0,1104.0,1199.0,1488.0
job 2,305.0,359.0,421.0,497.0,509.0,603.0,622.0,679.0,728.0,812.0,955.0,1068.0,1171.0,1203.0,1214.0,1285.0,1370.0,1427.0,1441.0,1534.0
job 3,0.0,12.0,149.0,182.0,214.0,264.0,305.0,484.0,773.0,799.0,844.0,985.0,1066.0,1146.0,1242.0,1265.0,1293.0,1370.0,1460.0,1501.0
job 4,41.0,118.0,149.0,214.0,303.0,341.0,348.0,399.0,515.0,665.0,765.0,841.0,971.0,1002.0,1008.0,1078.0,1102.0,1229.0,1365.0,1423.0
job 5,0.0,54.0,71.0,174.0,242.0,254.0,333.0,419.0,515.0,564.0,749.0,787.0,976.0,1069.0,1152.0,1198.0,1211.0,1233.0,1335.0,1413.0
job 6,61.0,84.0,186.0,200.0,254.0,279.0,571.0,695.0,757.0,854.0,919.0,950.0,1009.0,1018.0,1058.0,1141.0,1263.0,1346.0,1467.0,1485.0
job 7,0.0,42.0,118.0,209.0,348.0,687.0,773.0,783.0,845.0,933.0,1009.0,1078.0,1130.0,1170.0,1190.0,1278.0,1335.0,1478.0,1509.0,1529.0
job 8,0.0,198.0,280.0,293.0,397.0,508.0,590.0,611.0,630.0,701.0,831.0,869.0,949.0,980.0,1066.0,1152.0,1207.0,1285.0,1332.0,1407.0
job 9,5.0,68.0,124.0,209.0,466.0,509.0,606.0,609.0,679.0,834.0,928.0,1120.0,1141.0,1190.0,1199.0,1293.0,1392.0,1488.0,1569.0,1579.0
job 10,0.0,68.0,196.0,264.0,333.0,405.0,424.0,504.0,534.0,603.0,617.0,950.0,1072.0,1175.0,1242.0,1319.0,1387.0,1448.0,1494.0,1544.0
job 11,0.0,54.0,118.0,206.0,301.0,391.0,410.0,615.0,710.0,755.0,847.0,919.0,976.0,1026.0,1086.0,1201.0,1324.0,1413.0,1467.0,1534.0
job 12,12.0,55.0,154.0,235.0,287.0,421.0,447.0,504.0,635.0,662.0,749.0,844.0,921.0,948.0,1028.0,1033.0,1038.0,1050.0,1130.0,1337.0
job 13,0.0,41.0,62.0,96.0,301.0,392.0,485.0,586.0,621.0,652.0,720.0,745.0,765.0,1067.0,1190.0,1305.0,1393.0,1467.0,1547.0,1579.0
job 14,0.0,27.0,67.0,96.0,154.0,169.0,262.0,377.0,590.0,652.0,757.0,789.0,933.0,971.0,994.0,1011.0,1086.0,1191.0,1216.0,1265.0
job 15,15.0,32.0,34.0,182.0,278.0,305.0,497.0,538.0,590.0,667.0,693.0,737.0,828.0,1028.0,1058.0,1068.0,1102.0,1146.0,1221.0,1294.0
job 16,37.0,114.0,169.0,200.0,291.0,377.0,485.0,528.0,581.0,623.0,802.0,854.0,949.0,1083.0,1143.0,1186.0,1211.0,1291.0,1343.0,1528.0
job 17,0.0,86.0,174.0,399.0,613.0,667.0,689.0,713.0,765.0,812.0,904.0,912.0,976.0,1039.0,1113.0,1160.0,1214.0,1260.0,1441.0,1557.0
job 18,0.0,16.0,159.0,509.0,534.0,613.0,627.0,711.0,777.0,888.0,1039.0,1067.0,1088.0,1120.0,1140.0,1141.0,1188.0,1191.0,1273.0,1509.0
job 19,0.0,76.0,88.0,341.0,399.0,415.0,465.0,581.0,622.0,665.0,845.0,929.0,966.0,1180.0,1198.0,1291.0,1323.0,1375.0,1458.0,1529.0
