makespan,tensor(1626.)
optimal,False

,task 0 start time,task 1 start time,task 2 start time,task 3 start time,task 4 start time,task 5 start time,task 6 start time,task 7 start time,task 8 start time,task 9 start time,task 10 start time,task 11 start time,task 12 start time,task 13 start time,task 14 start time,task 15 start time,task 16 start time,task 17 start time,task 18 start time,task 19 start time
job 0,0.0,98.0,213.0,237.0,255.0,270.0,331.0,419.0,456.0,660.0,697.0,747.0,825.0,832.0,972.0,987.0,1035.0,1140.0,1182.0,1505.0
job 1,0.0,120.0,135.0,229.0,256.0,276.0,360.0,401.0,439.0,513.0,607.0,625.0,687.0,692.0,966.0,1100.0,1281.0,1377.0,1446.0,1487.0
job 2,0.0,66.0,447.0,474.0,559.0,588.0,619.0,697.0,710.0,716.0,805.0,876.0,950.0,1006.0,1096.0,1152.0,1211.0,1228.0,1269.0,1357.0
job 3,0.0,469.0,509.0,576.0,606.0,724.0,752.0,837.0,860.0,918.0,967.0,970.0,1037.0,1197.0,1277.0,1326.0,1358.0,1409.0,1504.0,1548.0
job 4,6.0,80.0,287.0,336.0,401.0,420.0,516.0,747.0,860.0,928.0,966.0,1006.0,1100.0,1111.0,1180.0,1287.0,1377.0,1423.0,1480.0,1578.0
job 5,232.0,394.0,464.0,510.0,640.0,664.0,708.0,789.0,805.0,858.0,993.0,1090.0,1111.0,1132.0,1158.0,1257.0,1334.0,1405.0,1450.0,1457.0
job 6,0.0,1.0,56.0,175.0,339.0,414.0,568.0,669.0,767.0,876.0,930.0,967.0,1147.0,1182.0,1352.0,1439.0,1455.0,1487.0,1504.0,1596.0
job 7,0.0,40.0,135.0,220.0,262.0,263.0,360.0,520.0,585.0,612.0,794.0,877.0,941.0,1085.0,1180.0,1230.0,1326.0,1344.0,1469.0,1562.0
job 8,0.0,194.0,341.0,402.0,430.0,513.0,520.0,545.0,640.0,641.0,658.0,832.0,981.0,1017.0,1090.0,1203.0,1281.0,1322.0,1416.0,1433.0
job 9,0.0,82.0,98.0,175.0,221.0,301.0,505.0,549.0,664.0,837.0,960.0,973.0,986.0,1055.0,1061.0,1123.0,1158.0,1182.0,1277.0,1405.0
job 10,0.0,40.0,75.0,111.0,186.0,189.0,338.0,456.0,710.0,772.0,816.0,883.0,885.0,966.0,1008.0,1046.0,1106.0,1201.0,1218.0,1465.0
job 11,0.0,60.0,163.0,257.0,339.0,354.0,475.0,734.0,847.0,886.0,966.0,1091.0,1174.0,1256.0,1439.0,1496.0,1543.0,1557.0,1567.0,1571.0
job 12,0.0,6.0,78.0,163.0,378.0,402.0,437.0,464.0,577.0,671.0,749.0,783.0,914.0,1055.0,1273.0,1288.0,1362.0,1423.0,1448.0,1452.0
job 13,0.0,30.0,75.0,80.0,229.0,262.0,300.0,307.0,338.0,559.0,633.0,680.0,767.0,789.0,862.0,1245.0,1362.0,1369.0,1412.0,1540.0
job 14,111.0,220.0,287.0,347.0,500.0,588.0,761.0,962.0,1053.0,1081.0,1140.0,1182.0,1293.0,1330.0,1362.0,1474.0,1506.0,1542.0,1605.0,1610.0
job 15,0.0,95.0,112.0,221.0,273.0,332.0,365.0,447.0,520.0,687.0,724.0,823.0,923.0,970.0,993.0,1037.0,1180.0,1273.0,1397.0,1475.0
job 16,75.0,186.0,276.0,365.0,420.0,500.0,561.0,633.0,671.0,752.0,824.0,866.0,881.0,902.0,988.0,1016.0,1110.0,1182.0,1228.0,1496.0
job 17,0.0,80.0,82.0,142.0,213.0,257.0,413.0,474.0,509.0,545.0,582.0,680.0,752.0,825.0,914.0,1053.0,1334.0,1416.0,1465.0,1474.0
job 18,0.0,95.0,134.0,301.0,378.0,391.0,486.0,614.0,783.0,846.0,950.0,962.0,1079.0,1085.0,1092.0,1182.0,1288.0,1372.0,1455.0,1571.0
job 19,0.0,439.0,527.0,561.0,614.0,625.0,696.0,824.0,886.0,973.0,993.0,1090.0,1175.0,1197.0,1293.0,1377.0,1449.0,1450.0,1452.0,1547.0
