seed,model,instance,load_factor,makespan,runtime
4,DQN_ep1670,abz5.txt,1,1788,0.6580510139465332
5,DQN_ep1670,abz5.txt,1,1959,0.6482980251312256
4,DQN_ep1670,abz6.txt,1,1442,0.6617488861083984
5,DQN_ep1670,abz6.txt,1,1407,0.6498701572418213
4,DQN_ep1670,abz7.txt,1,1072,2.916283130645752
5,DQN_ep1670,abz7.txt,1,860,2.771289110183716
4,DQN_ep1670,abz8.txt,1,1096,2.7094430923461914
5,DQN_ep1670,abz8.txt,1,907,2.960597038269043
4,DQN_ep1670,abz9.txt,1,1156,2.821403741836548
5,DQN_ep1670,abz9.txt,1,947,2.93314790725708
4,DQN_ep1670,dmu01.txt,1,4301,2.5941288471221924
5,DQN_ep1670,dmu01.txt,1,3696,2.59479022026062
4,DQN_ep1670,dmu02.txt,1,4384,2.49064302444458
5,DQN_ep1670,dmu02.txt,1,3765,2.67270827293396
4,DQN_ep1670,dmu03.txt,1,4597,2.740983009338379
5,DQN_ep1670,dmu03.txt,1,3599,2.727328062057495
4,DQN_ep1670,dmu04.txt,1,4277,2.5035970211029053
5,DQN_ep1670,dmu04.txt,1,3609,2.6734158992767334
4,DQN_ep1670,dmu05.txt,1,4737,2.492037057876587
5,DQN_ep1670,dmu05.txt,1,3819,2.362807035446167
4,DQN_ep1670,dmu06.txt,1,5322,4.474507093429565
5,DQN_ep1670,dmu06.txt,1,4467,4.331341981887817
4,DQN_ep1670,dmu07.txt,1,4734,4.641885042190552
5,DQN_ep1670,dmu07.txt,1,4192,4.022274017333984
4,DQN_ep1670,dmu08.txt,1,5021,4.246970891952515
5,DQN_ep1670,dmu08.txt,1,4328,4.206541061401367
4,DQN_ep1670,dmu09.txt,1,4935,4.651026964187622
5,DQN_ep1670,dmu09.txt,1,4171,4.118360996246338
4,DQN_ep1670,dmu10.txt,1,4754,4.032817125320435
5,DQN_ep1670,dmu10.txt,1,4149,4.10490608215332
4,DQN_ep1670,dmu11.txt,1,5967,5.965152025222778
5,DQN_ep1670,dmu11.txt,1,5311,5.843108892440796
4,DQN_ep1670,dmu12.txt,1,5751,6.312103986740112
5,DQN_ep1670,dmu12.txt,1,5247,6.237192153930664
4,DQN_ep1670,dmu13.txt,1,5788,5.71855902671814
5,DQN_ep1670,dmu13.txt,1,5517,5.872319936752319
4,DQN_ep1670,dmu14.txt,1,5252,6.634700059890747
5,DQN_ep1670,dmu14.txt,1,4893,5.575273036956787
4,DQN_ep1670,dmu15.txt,1,5331,6.050188064575195
5,DQN_ep1670,dmu15.txt,1,5000,5.943623065948486
4,DQN_ep1670,dmu16.txt,1,5748,7.834430932998657
5,DQN_ep1670,dmu16.txt,1,5496,7.742717981338501
4,DQN_ep1670,dmu17.txt,1,6200,8.02577519416809
5,DQN_ep1670,dmu17.txt,1,5974,8.07066297531128
4,DQN_ep1670,dmu18.txt,1,6072,8.338633060455322
5,DQN_ep1670,dmu18.txt,1,5551,7.564923286437988
4,DQN_ep1670,dmu19.txt,1,6040,7.582599878311157
5,DQN_ep1670,dmu19.txt,1,5832,7.663815975189209
4,DQN_ep1670,dmu20.txt,1,6043,8.304531812667847
5,DQN_ep1670,dmu20.txt,1,5615,8.207458019256592
4,DQN_ep1670,dmu21.txt,1,6319,9.754907131195068
5,DQN_ep1670,dmu21.txt,1,7196,9.6855309009552
4,DQN_ep1670,dmu22.txt,1,6306,10.022815942764282
5,DQN_ep1670,dmu22.txt,1,7434,9.481464147567749
4,DQN_ep1670,dmu23.txt,1,6204,9.514219760894775
5,DQN_ep1670,dmu23.txt,1,7293,9.930794954299927
4,DQN_ep1670,dmu24.txt,1,5959,10.207757234573364
5,DQN_ep1670,dmu24.txt,1,7243,9.916588068008423
4,DQN_ep1670,dmu25.txt,1,5413,10.177664041519165
5,DQN_ep1670,dmu25.txt,1,6468,10.453890085220337
4,DQN_ep1670,dmu26.txt,1,6591,14.694727182388306
5,DQN_ep1670,dmu26.txt,1,7451,14.369242191314697
4,DQN_ep1670,dmu27.txt,1,6858,15.182461023330688
5,DQN_ep1670,dmu27.txt,1,8056,13.960716962814331
4,DQN_ep1670,dmu28.txt,1,6856,14.534204006195068
5,DQN_ep1670,dmu28.txt,1,7638,14.418546915054321
4,DQN_ep1670,dmu29.txt,1,6553,14.268553018569946
5,DQN_ep1670,dmu29.txt,1,7553,14.457640886306763
4,DQN_ep1670,dmu30.txt,1,6884,14.421082019805908
5,DQN_ep1670,dmu30.txt,1,7555,14.10869312286377
4,DQN_ep1670,dmu31.txt,1,7709,15.279090881347656
5,DQN_ep1670,dmu31.txt,1,8254,14.056473016738892
4,DQN_ep1670,dmu32.txt,1,7896,14.902715921401978
5,DQN_ep1670,dmu32.txt,1,8001,14.820207118988037
4,DQN_ep1670,dmu33.txt,1,7451,14.690042972564697
5,DQN_ep1670,dmu33.txt,1,7834,14.790553092956543
4,DQN_ep1670,dmu34.txt,1,7696,14.1494300365448
5,DQN_ep1670,dmu34.txt,1,7579,14.235673189163208
4,DQN_ep1670,dmu35.txt,1,7610,15.395138025283813
5,DQN_ep1670,dmu35.txt,1,8382,15.147202014923096
4,DQN_ep1670,dmu36.txt,1,7987,20.583900928497314
5,DQN_ep1670,dmu36.txt,1,8563,20.28467106819153
4,DQN_ep1670,dmu37.txt,1,8481,20.086002826690674
