seed,model,instance,load_factor,makespan,runtime
6,DQN_ep1670,abz5.txt,1,1485,0.5991981029510498
7,DQN_ep1670,abz5.txt,1,1579,0.6358790397644043
6,DQN_ep1670,abz6.txt,1,1192,0.6001019477844238
7,DQN_ep1670,abz6.txt,1,1253,0.6216151714324951
6,DQN_ep1670,abz7.txt,1,1055,2.6454391479492188
7,DQN_ep1670,abz7.txt,1,875,3.0315380096435547
6,DQN_ep1670,abz8.txt,1,1149,2.8051929473876953
7,DQN_ep1670,abz8.txt,1,973,3.03422474861145
6,DQN_ep1670,abz9.txt,1,1182,2.7837281227111816
7,DQN_ep1670,abz9.txt,1,1009,2.838426113128662
6,DQN_ep1670,dmu01.txt,1,4512,2.744000196456909
7,DQN_ep1670,dmu01.txt,1,3795,2.7365777492523193
6,DQN_ep1670,dmu02.txt,1,4585,2.827543020248413
7,DQN_ep1670,dmu02.txt,1,3889,2.949197769165039
6,DQN_ep1670,dmu03.txt,1,4678,2.709800958633423
7,DQN_ep1670,dmu03.txt,1,4038,2.7982101440429688
6,DQN_ep1670,dmu04.txt,1,4647,2.6938281059265137
7,DQN_ep1670,dmu04.txt,1,3935,2.710103750228882
6,DQN_ep1670,dmu05.txt,1,4563,2.5237081050872803
7,DQN_ep1670,dmu05.txt,1,4243,2.433932065963745
6,DQN_ep1670,dmu06.txt,1,5330,4.18386697769165
7,DQN_ep1670,dmu06.txt,1,4640,4.973764181137085
6,DQN_ep1670,dmu07.txt,1,4839,4.297446012496948
7,DQN_ep1670,dmu07.txt,1,4319,4.261412858963013
6,DQN_ep1670,dmu08.txt,1,5204,4.24149489402771
7,DQN_ep1670,dmu08.txt,1,4873,4.82633376121521
6,DQN_ep1670,dmu09.txt,1,4922,4.308283805847168
7,DQN_ep1670,dmu09.txt,1,4283,4.165101766586304
6,DQN_ep1670,dmu10.txt,1,4964,3.882960319519043
7,DQN_ep1670,dmu10.txt,1,4339,4.357039928436279
6,DQN_ep1670,dmu11.txt,1,5148,6.136487007141113
7,DQN_ep1670,dmu11.txt,1,5685,5.809644937515259
6,DQN_ep1670,dmu12.txt,1,5009,6.3348610401153564
7,DQN_ep1670,dmu12.txt,1,5496,6.311038970947266
6,DQN_ep1670,dmu13.txt,1,5223,5.284053087234497
7,DQN_ep1670,dmu13.txt,1,5599,5.480775833129883
6,DQN_ep1670,dmu14.txt,1,4769,6.06172513961792
7,DQN_ep1670,dmu14.txt,1,5175,6.006432056427002
6,DQN_ep1670,dmu15.txt,1,4976,6.215327978134155
7,DQN_ep1670,dmu15.txt,1,5524,6.208450794219971
6,DQN_ep1670,dmu16.txt,1,5188,8.4254629611969
7,DQN_ep1670,dmu16.txt,1,5975,7.931317090988159
6,DQN_ep1670,dmu17.txt,1,5673,7.749387979507446
7,DQN_ep1670,dmu17.txt,1,6034,8.248046159744263
6,DQN_ep1670,dmu18.txt,1,5179,8.082608938217163
7,DQN_ep1670,dmu18.txt,1,6040,7.692430019378662
6,DQN_ep1670,dmu19.txt,1,5580,7.773541212081909
7,DQN_ep1670,dmu19.txt,1,5992,7.6801369190216064
6,DQN_ep1670,dmu20.txt,1,5349,8.311615228652954
7,DQN_ep1670,dmu20.txt,1,5757,8.511357069015503
